"Date","Price","Open","High","Low","Vol.","Change %"
"12/27/2023","17.48","17.48","17.59","17.10","2.62M","0.00%"
"12/26/2023","17.48","17.71","17.85","17.10","2.45M","-0.34%"
"12/25/2023","17.54","17.25","17.68","16.99","3.81M","2.04%"
"12/24/2023","17.19","18.39","18.39","17.11","1.52M","-5.13%"
"12/21/2023","18.12","18.90","19.10","18.10","921.85K","-4.13%"
"12/20/2023","18.90","18.84","18.99","18.50","965.11K","1.61%"
"12/19/2023","18.60","19.69","19.79","18.50","2.32M","-3.53%"
"12/18/2023","19.28","18.40","19.28","18.15","2.47M","6.05%"
"12/17/2023","18.18","18.78","18.99","18.13","655.72K","-2.05%"
"12/14/2023","18.56","18.99","19.50","18.50","1.54M","-0.96%"
"12/13/2023","18.74","18.75","18.90","18.54","588.47K","1.46%"
"12/12/2023","18.47","19.45","20.10","18.30","1.38M","-3.80%"
"12/11/2023","19.20","19.35","19.45","18.00","4.43M","-1.08%"
"12/10/2023","19.41","19.38","20.00","19.10","1.51M","0.41%"
"12/07/2023","19.33","19.35","19.40","17.70","955.93K","0.00%"
"12/06/2023","19.33","20.00","20.50","19.00","3.44M","-3.35%"
"12/05/2023","20.00","19.40","20.28","19.40","4.20M","3.09%"
"12/04/2023","19.40","17.90","19.90","17.90","6.22M","9.48%"
"12/03/2023","17.72","17.72","18.05","17.60","976.55K","0.00%"
"11/30/2023","17.72","17.62","17.93","17.30","1.78M","0.11%"
"11/29/2023","17.70","17.60","17.95","17.40","2.21M","0.57%"
"11/28/2023","17.60","17.93","18.10","17.53","344.06K","-1.07%"
"11/27/2023","17.79","17.47","18.10","17.26","2.79M","1.95%"
"11/26/2023","17.45","17.95","18.00","17.41","749.73K","-2.62%"
"11/23/2023","17.92","18.21","18.44","17.70","1.32M","-0.50%"
"11/22/2023","18.01","17.54","18.20","17.51","1.27M","2.91%"
"11/21/2023","17.50","17.35","17.51","17.05","835.95K","0.63%"
"11/20/2023","17.39","17.35","17.39","16.92","1.32M","0.81%"
"11/19/2023","17.25","17.15","17.42","17.03","2.03M","1.41%"
"11/16/2023","17.01","17.00","17.07","16.79","1.30M","1.92%"
"11/15/2023","16.69","16.20","16.80","16.10","1.41M","4.97%"
"11/14/2023","15.90","16.68","16.68","15.50","3.06M","-3.75%"
"11/13/2023","16.52","16.97","16.98","16.32","1.03M","-1.67%"
"11/12/2023","16.80","17.25","17.25","16.80","778.83K","-0.71%"
"11/09/2023","16.92","17.70","17.89","16.86","1.58M","-3.81%"
"11/08/2023","17.59","17.65","17.80","17.55","277.43K","0.51%"
"11/07/2023","17.50","18.35","18.49","17.49","1.80M","-4.89%"
"11/06/2023","18.40","18.49","18.80","18.31","1.53M","0.16%"
"11/05/2023","18.37","18.40","18.50","18.15","3.21M","0.99%"
"11/02/2023","18.19","18.17","18.36","18.12","93.12K","0.11%"
"11/01/2023","18.17","17.75","18.19","17.25","3.22M","3.41%"
"10/31/2023","17.57","18.17","18.38","17.51","484.65K","-4.04%"
"10/30/2023","18.31","18.50","18.59","18.16","138.66K","-0.70%"
"10/29/2023","18.44","18.85","18.85","18.10","297.67K","-0.05%"
"10/26/2023","18.45","18.50","18.80","18.00","733.11K","-0.27%"
"10/25/2023","18.50","18.34","18.85","18.01","622.09K","2.89%"
"10/24/2023","17.98","18.23","18.50","17.81","253.28K","-1.37%"
"10/23/2023","18.23","18.64","18.89","17.80","541.08K","-1.30%"
"10/22/2023","18.47","18.80","18.92","18.25","250.73K","-0.27%"
"10/19/2023","18.52","19.01","19.27","18.50","900.50K","-3.29%"
"10/18/2023","19.15","18.50","20.00","18.25","1.54M","3.35%"
"10/17/2023","18.53","17.88","18.60","17.59","588.13K","3.87%"
"10/16/2023","17.84","17.57","17.90","17.50","208.16K","2.59%"
"10/15/2023","17.39","17.30","17.58","17.01","366.30K","0.52%"
"10/12/2023","17.30","17.00","17.32","16.91","165.51K","3.04%"
"10/11/2023","16.79","17.10","17.38","16.75","391.85K","-1.24%"
"10/10/2023","17.00","17.09","17.40","17.00","317.01K","-0.47%"
"10/09/2023","17.08","17.70","17.70","17.00","188.82K","0.23%"
"10/08/2023","17.04","17.81","17.88","16.61","531.69K","-4.80%"
"10/04/2023","17.90","17.72","17.99","17.71","566.23K","0.06%"
"10/03/2023","17.89","18.00","18.30","17.74","744.08K","-0.61%"
"10/02/2023","18.00","18.50","18.50","17.60","1.50M","-1.48%"
"10/01/2023","18.27","18.50","18.75","17.60","217.99K","-1.40%"
"09/27/2023","18.53","18.75","18.85","18.53","638.15K","-0.86%"
"09/26/2023","18.69","18.90","19.05","18.56","832.90K","-0.05%"
"09/25/2023","18.70","19.10","19.10","18.65","493.69K","-2.09%"
"09/24/2023","19.10","19.00","19.25","18.81","1.68M","0.53%"
"09/21/2023","19.00","18.74","19.21","18.60","3.09M","1.60%"
"09/20/2023","18.70","17.95","19.15","17.95","3.94M","4.76%"
"09/19/2023","17.85","17.80","18.00","17.73","2.02M","0.34%"
"09/18/2023","17.79","17.45","17.80","17.45","1.71M","2.07%"
"09/17/2023","17.43","17.43","17.68","17.22","855.05K","0.00%"
"09/14/2023","17.43","17.60","17.60","17.32","606.78K","-0.85%"
"09/13/2023","17.58","17.40","17.76","17.40","65.49K","1.03%"
"09/12/2023","17.40","17.95","17.95","17.39","558.47K","-2.30%"
"09/11/2023","17.81","18.47","18.49","17.77","440.67K","-3.57%"
"09/10/2023","18.47","18.47","18.50","18.28","204.89K","1.09%"
"09/07/2023","18.27","18.00","18.60","17.95","2.51M","1.56%"
"09/06/2023","17.99","17.52","18.03","17.52","704.94K","2.27%"
"09/05/2023","17.59","17.55","17.70","17.50","31.64K","-0.40%"
"09/04/2023","17.66","17.51","17.68","17.50","74.98K","0.63%"
"09/03/2023","17.55","17.90","17.90","17.50","254.52K","0.17%"
"08/31/2023","17.52","17.90","17.99","17.52","191.12K","-2.12%"
"08/30/2023","17.90","17.90","17.90","17.51","116.03K","0.51%"
"08/29/2023","17.81","17.77","17.95","17.61","82.83K","0.23%"
"08/28/2023","17.77","18.10","18.25","17.60","438.73K","-1.82%"
"08/27/2023","18.10","17.51","18.20","17.51","1.18M","3.43%"
"08/24/2023","17.50","17.26","17.58","17.14","497.39K","1.33%"
"08/23/2023","17.27","17.15","17.44","17.00","416.70K","-0.23%"
"08/22/2023","17.31","17.02","17.39","16.90","377.52K","1.29%"
"08/21/2023","17.09","17.15","17.24","17.02","410.20K","-0.35%"
"08/20/2023","17.15","17.25","17.40","17.12","85.52K","-0.87%"
"08/17/2023","17.30","17.37","17.40","17.17","127.72K","0.00%"
"08/16/2023","17.30","17.36","17.42","17.15","119.07K","0.00%"
"08/15/2023","17.30","17.30","17.35","17.06","278.64K","0.58%"
"08/14/2023","17.20","17.30","17.49","17.20","183.71K","-0.12%"
"08/13/2023","17.22","17.25","17.45","17.16","22.94K","0.29%"
"08/10/2023","17.17","17.10","17.40","17.10","65.32K","-0.17%"
"08/09/2023","17.20","17.33","17.50","17.16","693.78K","-0.75%"
"08/08/2023","17.33","17.61","17.76","17.31","306.84K","-1.53%"
"08/07/2023","17.60","17.51","17.70","17.50","187.90K","0.46%"
"08/06/2023","17.52","17.48","17.60","17.35","243.07K","0.23%"
"08/03/2023","17.48","17.70","17.70","17.40","89.21K","-0.85%"
"08/02/2023","17.63","17.85","17.91","17.30","278.01K","-1.67%"
"08/01/2023","17.93","17.90","18.05","17.75","675.49K","-0.28%"
"07/31/2023","17.98","17.60","17.98","17.51","432.62K","1.64%"
"07/30/2023","17.69","17.35","17.84","17.35","280.50K","0.68%"
"07/27/2023","17.57","17.72","17.80","17.25","162.54K","-0.85%"
"07/26/2023","17.72","17.80","17.80","17.50","82.07K","-0.11%"
"07/25/2023","17.74","17.97","17.97","17.63","387.46K","-0.11%"
"07/24/2023","17.76","17.75","18.01","17.53","749.56K","0.85%"
"07/19/2023","17.61","17.80","17.80","17.60","144.60K","-0.62%"
"07/18/2023","17.72","17.85","18.00","17.61","338.12K","-0.06%"
"07/17/2023","17.73","17.17","17.90","17.00","1.59M","3.68%"
"07/16/2023","17.10","17.01","17.10","16.80","223.10K","0.59%"
"07/13/2023","17.00","16.90","17.10","16.90","328.77K","1.01%"
"07/12/2023","16.83","17.19","17.19","16.80","62.38K","-0.41%"
"07/11/2023","16.90","16.99","17.20","16.75","236.81K","0.12%"
"07/10/2023","16.88","16.69","16.94","16.31","313.33K","1.14%"
"07/09/2023","16.69","17.00","17.00","16.62","539.59K","-1.01%"
"07/06/2023","16.86","17.00","17.00","16.60","259.29K","0.36%"
"07/05/2023","16.80","17.30","17.30","16.79","527.35K","-2.67%"
"07/04/2023","17.26","17.10","17.50","17.10","104.80K","1.17%"
"06/26/2023","17.06","17.10","17.25","17.01","167.61K","0.29%"
"06/25/2023","17.01","17.24","17.50","17.00","242.88K","-1.22%"
"06/22/2023","17.22","17.45","17.50","17.10","292.49K","-1.49%"
"06/21/2023","17.48","17.61","17.75","17.43","496.31K","-0.74%"
"06/20/2023","17.61","17.67","18.00","17.60","399.16K","-0.79%"
"06/19/2023","17.75","17.77","17.90","17.60","345.92K","0.06%"
"06/18/2023","17.74","17.80","17.95","17.70","108.01K","-0.73%"
"06/15/2023","17.87","17.75","17.93","17.62","183.41K","0.96%"
"06/14/2023","17.70","18.29","18.29","17.70","811.08K","-1.83%"
"06/13/2023","18.03","18.00","18.20","17.83","686.28K","0.17%"
"06/12/2023","18.00","18.30","18.39","17.99","262.77K","-1.64%"
"06/11/2023","18.30","18.05","18.50","18.00","531.51K","1.67%"
"06/08/2023","18.00","17.80","18.14","17.64","411.46K","0.84%"
"06/07/2023","17.85","18.32","18.50","17.80","1.00M","-2.46%"
"06/06/2023","18.30","17.63","18.32","17.63","2.36M","3.68%"
"06/05/2023","17.65","17.55","17.90","17.50","536.77K","0.97%"
"06/04/2023","17.48","17.70","17.90","17.32","469.11K","-1.19%"
"06/01/2023","17.69","17.80","17.90","17.65","183.56K","-0.11%"
"05/31/2023","17.71","17.80","18.17","17.70","1.84M","-0.28%"
"05/30/2023","17.76","17.62","18.05","17.61","826.31K","0.85%"
"05/29/2023","17.61","17.77","17.77","17.51","189.35K","-0.40%"
"05/28/2023","17.68","17.90","17.96","17.65","345.61K","-1.17%"
"05/25/2023","17.89","17.72","17.98","17.65","894.77K","0.96%"
"05/24/2023","17.72","17.20","17.78","17.20","584.09K","3.32%"
"05/23/2023","17.15","17.30","17.30","16.80","204.01K","0.35%"
"05/22/2023","17.09","17.10","17.39","17.05","138.72K","0.12%"
"05/21/2023","17.07","17.48","17.48","17.04","141.59K","-1.73%"
"05/18/2023","17.37","17.14","17.39","17.00","217.82K","1.34%"
"05/17/2023","17.14","17.06","17.15","16.87","280.84K","0.47%"
"05/16/2023","17.06","17.20","17.30","16.81","195.43K","-0.81%"
"05/15/2023","17.20","17.45","17.64","17.15","471.42K","-1.38%"
"05/14/2023","17.44","17.25","17.46","17.02","303.18K","1.69%"
"05/11/2023","17.15","17.70","17.80","17.15","883.03K","-2.94%"
"05/10/2023","17.67","17.83","17.83","17.45","342.73K","0.40%"
"05/09/2023","17.60","18.20","18.24","17.50","933.26K","-2.22%"
"05/08/2023","18.00","17.50","18.10","17.50","1.01M","1.69%"
"05/07/2023","17.70","17.88","17.88","17.35","307.03K","-1.01%"
"05/03/2023","17.88","18.16","18.48","17.80","488.86K","-2.30%"
"05/02/2023","18.30","18.33","18.41","18.11","348.74K","-0.60%"
"05/01/2023","18.41","18.60","18.81","18.20","609.94K","-1.34%"
"04/30/2023","18.66","19.01","19.20","18.41","2.04M","-1.74%"
"04/27/2023","18.99","18.69","19.02","18.69","2.15M","1.82%"
"04/26/2023","18.65","19.20","19.20","18.55","1.25M","-2.86%"
"04/19/2023","19.20","18.30","19.40","18.30","3.96M","5.21%"
"04/18/2023","18.25","17.69","18.37","17.62","1.80M","3.17%"
"04/13/2023","17.69","17.35","17.87","17.31","398.02K","0.68%"
"04/12/2023","17.57","17.53","17.80","17.30","667.65K","0.23%"
"04/11/2023","17.53","17.45","17.62","17.30","309.91K","0.75%"
"04/10/2023","17.40","17.40","17.45","17.13","300.83K","0.81%"
"04/09/2023","17.26","17.45","17.50","17.00","3.62M","-1.09%"
"04/06/2023","17.45","17.70","17.80","17.01","232.92K","-0.91%"
"04/05/2023","17.61","17.66","17.99","17.55","196.96K","-0.28%"
"04/04/2023","17.66","17.94","18.00","17.55","393.11K","-1.78%"
"04/03/2023","17.98","17.75","18.10","17.70","939.12K","1.30%"
"04/02/2023","17.75","17.50","17.75","17.01","346.64K","2.96%"
"03/30/2023","17.24","18.00","18.10","17.07","2.12M","-2.05%"
"03/29/2023","17.60","16.90","17.98","16.90","1.34M","3.53%"
"03/28/2023","17.00","17.40","17.40","16.50","294.39K","-0.23%"
"03/27/2023","17.04","17.10","17.51","16.81","779.44K","-0.35%"
"03/26/2023","17.10","16.80","17.38","16.61","608.86K","1.97%"
"03/23/2023","16.77","16.19","17.39","15.93","268.08K","3.58%"
"03/22/2023","16.19","16.05","16.38","16.00","958.69K","0.87%"
"03/21/2023","16.05","16.00","16.15","15.60","599.73K","3.08%"
"03/20/2023","15.57","14.80","15.80","14.68","852.40K","6.06%"
"03/19/2023","14.68","14.60","14.99","14.31","423.05K","0.55%"
"03/16/2023","14.60","14.40","15.20","14.40","611.04K","3.11%"
"03/15/2023","14.16","16.25","16.48","14.16","1.32M","-11.17%"
"03/14/2023","15.94","16.29","16.30","15.30","936.28K","-2.15%"
"03/13/2023","16.29","16.19","16.59","15.15","965.12K","1.43%"
"03/12/2023","16.06","17.50","17.50","16.00","835.56K","-7.81%"
"03/09/2023","17.42","17.30","17.49","17.05","349.56K","0.52%"
"03/08/2023","17.33","17.51","17.60","16.90","944.60K","-0.91%"
"03/07/2023","17.49","18.11","18.15","16.99","1.82M","-3.64%"
"03/06/2023","18.15","18.31","18.49","18.12","186.53K","-0.87%"
"03/05/2023","18.31","18.41","18.64","18.11","218.78K","-0.54%"
"03/02/2023","18.41","18.60","18.90","18.28","1.05M","-1.02%"
"03/01/2023","18.60","18.60","18.60","18.22","736.72K","0.00%"
"02/28/2023","18.60","18.21","18.60","18.00","2.14M","2.14%"
"02/27/2023","18.21","18.15","18.45","18.00","2.31M","0.77%"
"02/26/2023","18.07","17.65","18.20","17.65","2.11M","1.35%"
"02/23/2023","17.83","17.99","18.05","17.60","322.43K","-0.50%"
"02/22/2023","17.92","18.29","18.35","17.85","1.28M","-1.38%"
"02/21/2023","18.17","18.00","18.27","17.71","817.57K","0.66%"
"02/20/2023","18.05","18.40","18.60","18.00","1.02M","-1.85%"
"02/19/2023","18.39","18.40","19.08","18.30","2.22M","-0.05%"
"02/16/2023","18.40","18.70","18.90","18.30","1.62M","-1.55%"
"02/15/2023","18.69","18.22","18.89","18.03","7.84M","3.55%"
"02/14/2023","18.05","18.22","18.39","18.00","1.17M","-0.82%"
"02/13/2023","18.20","18.42","18.66","17.83","1.42M","-1.30%"
"02/12/2023","18.44","17.85","18.90","17.50","2.69M","3.19%"
"02/09/2023","17.87","17.80","17.99","17.50","10.42M","2.11%"
"02/08/2023","17.50","18.00","18.00","17.00","5.38M","-1.69%"
"02/07/2023","17.80","18.20","18.29","17.62","1.43M","-1.11%"
"02/06/2023","18.00","17.10","18.16","17.10","2.99M","5.88%"
"02/05/2023","17.00","17.38","17.45","16.82","1.33M","-2.19%"
"02/02/2023","17.38","17.50","17.75","16.80","2.65M","-0.69%"
"02/01/2023","17.50","18.30","18.30","16.71","2.90M","-4.06%"
"01/31/2023","18.24","19.43","19.50","17.60","2.19M","-6.12%"
"01/30/2023","19.43","19.88","19.90","19.35","870.63K","-0.92%"
"01/29/2023","19.61","19.81","19.90","19.51","1.33M","0.51%"
"01/25/2023","19.51","19.80","19.90","19.41","1.97M","-0.46%"
"01/24/2023","19.60","19.79","19.81","19.00","3.56M","0.05%"
"01/23/2023","19.59","20.25","20.25","19.17","1.65M","-1.31%"
"01/22/2023","19.85","20.15","20.49","19.60","1.17M","-1.10%"
"01/19/2023","20.07","21.00","21.00","19.80","1.35M","-4.15%"
"01/18/2023","20.94","21.29","21.38","20.50","1.55M","-1.37%"
"01/17/2023","21.23","21.51","21.77","21.11","337.42K","-0.19%"
"01/16/2023","21.27","21.25","21.81","21.25","1.65M","0.05%"
"01/15/2023","21.26","21.35","21.70","21.00","295.39K","-1.12%"
"01/12/2023","21.50","21.99","21.99","20.53","3.69M","-2.27%"
"01/11/2023","22.00","20.10","22.00","19.10","2.76M","7.26%"
"01/10/2023","20.51","20.50","21.39","20.12","599.77K","-0.49%"
"01/09/2023","20.61","20.80","21.50","20.49","3.45M","-1.10%"
"01/05/2023","20.84","20.65","21.10","20.39","2.04M","2.36%"
"01/04/2023","20.36","19.66","21.00","18.90","3.24M","3.82%"
"01/03/2023","19.61","19.45","19.80","19.40","636.73K","1.87%"
"01/02/2023","19.25","19.00","19.40","19.00","711.75K","1.26%"
"12/29/2022","19.01","19.04","19.20","18.91","975.48K","-0.47%"
"12/28/2022","19.10","19.00","19.12","18.90","293.50K","0.53%"
"12/27/2022","19.00","18.99","19.24","18.75","879.53K","1.66%"
"12/26/2022","18.69","18.69","18.96","18.50","464.93K","0.32%"
"12/25/2022","18.63","18.42","18.74","17.90","515.71K","0.59%"
"12/22/2022","18.52","19.30","19.38","18.50","1.29M","-2.53%"
"12/21/2022","19.00","19.26","19.50","18.77","808.10K","-0.99%"
"12/20/2022","19.19","19.90","19.90","19.10","240.75K","-0.47%"
"12/19/2022","19.28","19.70","19.80","19.00","1.45M","-1.78%"
"12/18/2022","19.63","20.26","20.50","19.25","420.88K","-3.06%"
"12/15/2022","20.25","20.90","21.15","20.00","2.21M","-3.06%"
"12/14/2022","20.89","20.10","21.10","20.00","4.64M","4.45%"
"12/13/2022","20.00","19.00","20.00","18.95","2.43M","5.54%"
"12/12/2022","18.95","18.77","19.10","18.20","1.21M","0.74%"
"12/11/2022","18.81","18.59","19.30","18.56","1.20M","1.62%"
"12/08/2022","18.51","19.00","19.20","18.40","2.64M","-2.58%"
"12/07/2022","19.00","18.59","19.29","18.55","3.73M","2.43%"
"12/06/2022","18.55","18.99","18.99","18.51","1.35M","-2.37%"
"12/05/2022","19.00","19.00","19.50","18.36","1.35M","0.53%"
"12/04/2022","18.90","18.00","19.00","18.00","1.72M","5.23%"
"12/01/2022","17.96","17.83","18.09","17.61","914.28K","0.45%"
"11/30/2022","17.88","17.44","17.94","17.11","1.74M","4.14%"
"11/29/2022","17.17","17.25","17.50","17.01","424.54K","-0.69%"
"11/28/2022","17.29","17.60","17.65","17.02","886.64K","-1.71%"
"11/27/2022","17.59","17.00","17.75","17.00","1.76M","3.53%"
"11/24/2022","16.99","16.63","17.10","16.50","813.22K","2.23%"
"11/23/2022","16.62","16.67","17.18","16.62","400.73K","-0.30%"
"11/22/2022","16.67","16.34","16.88","16.31","628.21K","2.33%"
"11/21/2022","16.29","16.65","16.70","16.20","1.24M","-0.97%"
"11/20/2022","16.45","16.86","17.10","16.35","753.21K","-2.43%"
"11/17/2022","16.86","17.05","17.40","16.80","2.47M","-1.35%"
"11/16/2022","17.09","16.70","17.25","16.40","2.23M","3.14%"
"11/15/2022","16.57","16.65","16.80","16.36","419.72K","0.55%"
"11/14/2022","16.48","16.30","16.65","16.00","2.01M","1.10%"
"11/13/2022","16.30","15.45","16.40","15.45","1.84M","6.40%"
"11/10/2022","15.32","15.19","15.50","15.00","302.46K","2.13%"
"11/09/2022","15.00","15.00","15.10","14.80","188.51K","0.07%"
"11/08/2022","14.99","15.45","15.65","14.90","463.78K","-2.98%"
"11/07/2022","15.45","15.40","15.62","15.35","577.63K","0.32%"
"11/06/2022","15.40","15.79","15.79","15.32","314.10K","-1.28%"
"11/03/2022","15.60","15.50","15.73","15.30","297.00K","0.00%"
"11/02/2022","15.60","16.00","16.00","15.50","983.84K","-2.62%"
"11/01/2022","16.02","15.81","16.24","15.60","909.29K","0.13%"
"10/31/2022","16.00","15.15","16.15","15.02","1.23M","5.06%"
"10/30/2022","15.23","15.55","15.75","15.19","361.41K","-1.74%"
"10/27/2022","15.50","15.20","15.90","15.20","1.61M","3.33%"
"10/26/2022","15.00","14.70","15.15","14.70","251.43K","2.04%"
"10/25/2022","14.70","15.21","15.21","14.69","575.23K","-2.07%"
"10/24/2022","15.01","15.30","15.30","15.00","226.24K","-1.25%"
"10/23/2022","15.20","15.35","15.49","15.12","170.78K","-0.78%"
"10/20/2022","15.32","14.75","15.50","14.75","900.85K","3.51%"
"10/19/2022","14.80","15.29","15.29","14.70","426.28K","-2.63%"
