"Date","Price","Open","High","Low","Vol.","Change %"
"11/17/2019","7.080","7.000","7.170","6.950","138.79K","-0.28%"
"11/14/2019","7.100","6.920","7.200","6.920","446.70K","1.87%"
"11/13/2019","6.970","7.040","7.050","6.950","279.81K","-1.83%"
"11/12/2019","7.100","7.130","7.140","7.050","390.45K","-0.14%"
"11/11/2019","7.110","7.100","7.270","7.100","452.47K","-0.28%"
"11/07/2019","7.130","7.170","7.170","7.100","190.93K","0.00%"
"11/06/2019","7.130","7.200","7.210","7.100","285.70K","-3.39%"
"11/05/2019","7.380","7.380","7.500","7.170","605.77K","0.82%"
"11/04/2019","7.320","7.190","7.390","7.190","808.68K","2.23%"
"11/03/2019","7.160","7.140","7.170","7.140","15.72K","0.70%"
"10/31/2019","7.110","7.190","7.190","7.100","827.18K","0.00%"
"10/30/2019","7.110","7.210","7.210","7.100","768.81K","-1.11%"
"10/29/2019","7.190","7.190","7.240","7.190","27.19K","0.56%"
"10/28/2019","7.150","7.380","7.380","7.100","626.08K","-2.99%"
"10/27/2019","7.370","7.390","7.390","7.320","59.93K","0.27%"
"10/24/2019","7.350","7.340","7.390","7.280","384.72K","0.68%"
"10/23/2019","7.300","7.290","7.320","7.210","465.70K","1.25%"
"10/22/2019","7.210","7.210","7.290","7.210","332.16K","0.00%"
"10/21/2019","7.210","7.180","7.280","7.110","1.93M","0.98%"
"10/20/2019","7.140","7.170","7.170","7.100","42.19K","-0.56%"
"10/17/2019","7.180","7.120","7.320","7.120","1.27M","-0.28%"
"10/16/2019","7.200","7.190","7.320","7.170","333.46K","-0.14%"
"10/15/2019","7.210","7.250","7.250","7.190","9.77K","-2.44%"
"10/14/2019","7.390","7.390","7.390","7.190","3.43K","0.00%"
"10/13/2019","7.390","7.320","7.390","7.320","310.62K","0.54%"
"10/10/2019","7.350","7.350","7.390","7.320","748.43K","0.00%"
"10/09/2019","7.350","7.320","7.430","7.320","513.86K","-0.54%"
"10/08/2019","7.390","7.320","7.400","7.300","150.73K","-0.14%"
"10/07/2019","7.400","7.520","7.520","7.260","279.68K","1.37%"
"10/03/2019","7.300","7.180","7.390","7.170","266.44K","-0.41%"
"10/02/2019","7.330","7.360","7.390","7.170","333.01K","0.00%"
"10/01/2019","7.330","7.210","7.430","7.210","567.23K","0.41%"
"09/30/2019","7.300","7.320","7.320","7.240","336.74K","-1.08%"
"09/29/2019","7.380","7.320","7.570","7.300","816.35K","3.07%"
"09/26/2019","7.160","7.170","7.290","7.030","2.75M","0.42%"
"09/25/2019","7.130","7.170","7.240","7.060","486.59K","1.86%"
"09/24/2019","7.000","7.040","7.320","6.810","2.47M","-0.57%"
"09/23/2019","7.040","6.950","7.320","6.950","1.23M","-0.85%"
"09/22/2019","7.100","7.390","7.390","7.020","1.81M","-5.08%"
"09/19/2019","7.480","7.540","7.540","7.430","650.73K","-1.19%"
"09/18/2019","7.570","7.540","7.610","7.430","757.61K","-0.53%"
"09/17/2019","7.610","7.680","7.680","7.430","1.63M","0.53%"
"09/16/2019","7.570","7.460","7.720","7.400","1.95M","0.80%"
