"Date","Price","Open","High","Low","Vol.","Change %"
"05/24/2023","40.01","39.80","40.29","39.60","102.44K","1.29%"
"05/23/2023","39.50","40.45","40.50","38.95","87.67K","-1.05%"
"05/22/2023","39.92","40.60","41.00","39.68","329.38K","-2.06%"
"05/21/2023","40.76","41.00","41.20","39.81","70.54K","-0.59%"
"05/18/2023","41.00","39.80","41.10","39.50","967.84K","3.09%"
"05/17/2023","39.77","40.96","41.00","39.50","130.56K","-2.91%"
"05/16/2023","40.96","41.20","41.20","40.50","1.13M","-0.10%"
"05/15/2023","41.00","41.50","42.35","41.00","485.91K","-0.89%"
"05/14/2023","41.37","43.00","43.00","40.70","400.45K","-2.96%"
"05/11/2023","42.63","43.50","43.55","42.40","268.71K","-1.04%"
"05/10/2023","43.08","43.01","43.60","42.10","172.34K","0.12%"
"05/09/2023","43.03","44.00","44.12","43.00","169.62K","-2.20%"
"05/08/2023","44.00","42.49","44.20","42.30","469.12K","3.65%"
"05/07/2023","42.45","42.03","42.50","41.00","60.77K","0.81%"
"05/03/2023","42.11","41.90","42.50","41.71","485.72K","0.84%"
"05/02/2023","41.76","41.00","41.97","40.90","95.26K","2.08%"
"05/01/2023","40.91","42.81","43.10","40.85","360.37K","-4.42%"
"04/30/2023","42.80","44.00","44.60","42.65","347.82K","-2.48%"
"04/27/2023","43.89","43.60","44.10","43.10","142.88K","1.06%"
"04/26/2023","43.43","43.93","44.00","42.90","236.40K","-1.09%"
"04/19/2023","43.91","44.00","44.99","43.50","371.59K","-0.18%"
"04/18/2023","43.99","41.90","44.99","41.01","536.45K","5.49%"
"04/13/2023","41.70","40.93","41.79","40.29","647.45K","3.22%"
"04/12/2023","40.40","42.00","42.00","38.75","7.46M","-9.21%"
"04/11/2023","44.50","45.01","45.49","44.10","958.38K","-1.07%"
"04/10/2023","44.98","44.00","45.50","43.51","1.30M","2.27%"
"04/09/2023","43.98","42.00","44.50","42.00","717.82K","6.21%"
"04/06/2023","41.41","43.00","43.00","41.41","710.14K","-3.70%"
"04/05/2023","43.00","43.85","43.85","43.00","242.10K","-1.35%"
"04/04/2023","43.59","43.87","43.92","43.05","703.40K","-0.75%"
"04/03/2023","43.92","43.98","44.48","43.51","285.02K","2.14%"
"04/02/2023","43.00","44.00","44.80","42.90","67.91K","-1.87%"
"03/30/2023","43.82","45.00","46.50","43.10","1.01M","-0.41%"
"03/29/2023","44.00","40.00","47.00","40.00","1.34M","10.00%"
"03/28/2023","40.00","38.97","40.05","38.20","711.00K","3.47%"
"03/27/2023","38.66","40.00","40.00","38.26","356.90K","-3.28%"
"03/26/2023","39.97","40.49","40.49","39.05","262.02K","-0.10%"
"03/23/2023","40.01","36.45","40.50","35.86","2.08M","9.98%"
"03/22/2023","36.38","35.50","36.70","34.92","639.11K","3.00%"
"03/21/2023","35.32","34.90","35.69","34.80","1.18M","1.12%"
"03/20/2023","34.93","35.50","35.50","34.85","494.89K","-0.20%"
"03/19/2023","35.00","34.82","35.59","34.76","117.62K","0.52%"
"03/16/2023","34.82","34.99","35.75","34.20","1.10M","0.90%"
"03/15/2023","34.51","35.88","35.88","34.25","753.42K","-2.79%"
"03/14/2023","35.50","35.50","35.98","34.95","337.49K","-0.03%"
"03/13/2023","35.51","36.40","36.60","35.10","1.29M","-1.69%"
"03/12/2023","36.12","35.99","36.44","34.75","258.34K","0.70%"
"03/09/2023","35.87","34.53","36.00","34.53","100.16K","3.97%"
"03/08/2023","34.50","34.98","35.33","34.45","995.21K","-1.43%"
"03/07/2023","35.00","35.11","35.50","34.82","603.48K","-0.31%"
"03/06/2023","35.11","36.00","36.38","35.03","130.71K","-2.47%"
"03/05/2023","36.00","36.00","36.50","35.83","193.49K","0.03%"
"03/02/2023","35.99","35.88","36.11","35.66","351.05K","0.81%"
"03/01/2023","35.70","35.78","36.00","35.50","1.94M","-0.22%"
"02/28/2023","35.78","36.55","36.60","35.17","312.52K","-1.95%"
"02/27/2023","36.49","36.67","36.89","36.30","1.66M","-0.49%"
"02/26/2023","36.67","35.23","36.90","35.23","539.89K","4.32%"
"02/23/2023","35.15","34.89","35.50","33.52","347.30K","4.96%"
"02/22/2023","33.49","34.19","34.47","31.93","207.15K","-1.93%"
"02/21/2023","34.15","33.90","34.47","33.50","224.49K","1.70%"
"02/20/2023","33.58","34.82","35.00","33.50","498.77K","-3.56%"
"02/19/2023","34.82","35.60","36.08","34.50","1.27M","-2.38%"
"02/16/2023","35.67","34.75","35.70","34.75","518.99K","2.77%"
"02/15/2023","34.71","34.60","35.00","34.52","597.98K","0.55%"
"02/14/2023","34.52","34.80","34.90","34.40","133.14K","0.06%"
"02/13/2023","34.50","34.70","34.90","34.40","626.39K","-0.12%"
"02/12/2023","34.54","34.39","34.90","34.12","391.93K","-0.63%"
"02/09/2023","34.76","34.01","35.36","34.01","543.28K","0.75%"
"02/08/2023","34.50","34.38","36.00","33.61","889.57K","1.77%"
"02/07/2023","33.90","34.38","34.38","33.60","315.39K","0.27%"
"02/06/2023","33.81","33.90","34.59","33.65","172.75K","0.03%"
"02/05/2023","33.80","34.49","34.84","33.51","717.32K","-0.79%"
"02/02/2023","34.07","35.19","35.58","33.57","719.71K","-2.66%"
"02/01/2023","35.00","35.00","35.40","34.31","305.49K","0.00%"
